,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
45,frozenset({'solanum surattense'}),"frozenset({'trikatu', 'solanum trilobatum'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
46,"frozenset({'alpinia galanga', 'solanum trilobatum', 'triphala'})",frozenset({'solanum surattense'}),0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
47,"frozenset({'alpinia galanga', 'solanum surattense', 'triphala'})",frozenset({'solanum trilobatum'}),0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
48,"frozenset({'solanum trilobatum', 'solanum surattense', 'triphala'})",frozenset({'alpinia galanga'}),0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
49,"frozenset({'alpinia galanga', 'solanum trilobatum'})","frozenset({'solanum surattense', 'triphala'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
50,"frozenset({'alpinia galanga', 'solanum surattense'})","frozenset({'solanum trilobatum', 'triphala'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
51,"frozenset({'alpinia galanga', 'triphala'})","frozenset({'solanum trilobatum', 'solanum surattense'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
52,"frozenset({'solanum trilobatum', 'solanum surattense'})","frozenset({'alpinia galanga', 'triphala'})",0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
53,"frozenset({'solanum trilobatum', 'triphala'})","frozenset({'alpinia galanga', 'solanum surattense'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
54,"frozenset({'solanum surattense', 'triphala'})","frozenset({'alpinia galanga', 'solanum trilobatum'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
55,frozenset({'alpinia galanga'}),"frozenset({'solanum trilobatum', 'solanum surattense', 'triphala'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
56,frozenset({'solanum trilobatum'}),"frozenset({'alpinia galanga', 'solanum surattense', 'triphala'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
57,frozenset({'solanum surattense'}),"frozenset({'alpinia galanga', 'solanum trilobatum', 'triphala'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
58,"frozenset({'trikatu', 'alpinia galanga', 'solanum trilobatum'})",frozenset({'solanum surattense'}),0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
59,"frozenset({'trikatu', 'alpinia galanga', 'solanum surattense'})",frozenset({'solanum trilobatum'}),0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
