,support,itemsets
160,0.23076923076923078,"frozenset({'saccharum officinarum', 'cuminum cyminum', 'abies spectabilis'})"
92,0.15384615384615385,"frozenset({'myristica fragrans', 'honey', 'abies spectabilis'})"
194,0.15384615384615385,"frozenset({'nigella sativa', 'costus speciosus', 'cuminum cyminum'})"
187,0.15384615384615385,"frozenset({'trikatu', 'abies spectabilis', 'nei'})"
188,0.15384615384615385,"frozenset({'glycyrrhiza glabra', 'nigella sativa', 'abies spectabilis'})"
189,0.15384615384615385,"frozenset({'costus speciosus', 'mesua nagassarium', 'carum copticum'})"
190,0.15384615384615385,"frozenset({'glycyrrhiza glabra', 'mesua nagassarium', 'carum copticum'})"
191,0.15384615384615385,"frozenset({'glycyrrhiza glabra', 'costus speciosus', 'mesua nagassarium'})"
192,0.15384615384615385,"frozenset({'glycyrrhiza glabra', 'costus speciosus', 'carum copticum'})"
193,0.15384615384615385,"frozenset({'saccharum officinarum', 'costus speciosus', 'cuminum cyminum'})"
195,0.15384615384615385,"frozenset({'glycyrrhiza glabra', 'costus speciosus', 'cuminum cyminum'})"
185,0.15384615384615385,"frozenset({'trikatu', 'syzygium aromaticum', 'abies spectabilis'})"
196,0.15384615384615385,"frozenset({'saccharum officinarum', 'cuminum cyminum', 'plectranthus vettiveroides'})"
197,0.15384615384615385,"frozenset({'saccharum officinarum', 'cuminum cyminum', 'milk'})"
198,0.15384615384615385,"frozenset({'saccharum officinarum', 'syzygium aromaticum', 'cuminum cyminum'})"
199,0.15384615384615385,"frozenset({'saccharum officinarum', 'cuminum cyminum', 'trikatu'})"
200,0.15384615384615385,"frozenset({'saccharum officinarum', 'cuminum cyminum', 'nei'})"
201,0.15384615384615385,"frozenset({'nigella sativa', 'saccharum officinarum', 'cuminum cyminum'})"
186,0.15384615384615385,"frozenset({'syzygium aromaticum', 'abies spectabilis', 'nei'})"
184,0.15384615384615385,"frozenset({'nei', 'abies spectabilis', 'milk'})"
167,0.15384615384615385,"frozenset({'glycyrrhiza glabra', 'cuminum cyminum', 'abies spectabilis'})"
175,0.15384615384615385,"frozenset({'saccharum officinarum', 'abies spectabilis', 'nei'})"
169,0.15384615384615385,"frozenset({'nigella sativa', 'costus speciosus', 'abies spectabilis'})"
170,0.15384615384615385,"frozenset({'glycyrrhiza glabra', 'costus speciosus', 'abies spectabilis'})"
171,0.15384615384615385,"frozenset({'saccharum officinarum', 'plectranthus vettiveroides', 'abies spectabilis'})"
172,0.15384615384615385,"frozenset({'saccharum officinarum', 'abies spectabilis', 'milk'})"
173,0.15384615384615385,"frozenset({'saccharum officinarum', 'syzygium aromaticum', 'abies spectabilis'})"
174,0.15384615384615385,"frozenset({'trikatu', 'saccharum officinarum', 'abies spectabilis'})"
176,0.15384615384615385,"frozenset({'nigella sativa', 'saccharum officinarum', 'abies spectabilis'})"
183,0.15384615384615385,"frozenset({'trikatu', 'abies spectabilis', 'milk'})"
177,0.15384615384615385,"frozenset({'glycyrrhiza glabra', 'saccharum officinarum', 'abies spectabilis'})"
178,0.15384615384615385,"frozenset({'plectranthus vettiveroides', 'abies spectabilis', 'milk'})"
179,0.15384615384615385,"frozenset({'syzygium aromaticum', 'plectranthus vettiveroides', 'abies spectabilis'})"
180,0.15384615384615385,"frozenset({'trikatu', 'plectranthus vettiveroides', 'abies spectabilis'})"
181,0.15384615384615385,"frozenset({'plectranthus vettiveroides', 'abies spectabilis', 'nei'})"
182,0.15384615384615385,"frozenset({'syzygium aromaticum', 'abies spectabilis', 'milk'})"
202,0.15384615384615385,"frozenset({'glycyrrhiza glabra', 'saccharum officinarum', 'cuminum cyminum'})"
203,0.15384615384615385,"frozenset({'cuminum cyminum', 'plectranthus vettiveroides', 'milk'})"
204,0.15384615384615385,"frozenset({'syzygium aromaticum', 'cuminum cyminum', 'plectranthus vettiveroides'})"
205,0.15384615384615385,"frozenset({'trikatu', 'cuminum cyminum', 'plectranthus vettiveroides'})"
224,0.15384615384615385,"frozenset({'saccharum officinarum', 'trikatu', 'milk'})"
225,0.15384615384615385,"frozenset({'nei', 'saccharum officinarum', 'milk'})"
226,0.15384615384615385,"frozenset({'saccharum officinarum', 'syzygium aromaticum', 'trikatu'})"
227,0.15384615384615385,"frozenset({'saccharum officinarum', 'syzygium aromaticum', 'nei'})"
228,0.15384615384615385,"frozenset({'saccharum officinarum', 'trikatu', 'nei'})"
229,0.15384615384615385,"frozenset({'glycyrrhiza glabra', 'nigella sativa', 'saccharum officinarum'})"
230,0.15384615384615385,"frozenset({'syzygium aromaticum', 'plectranthus vettiveroides', 'milk'})"
231,0.15384615384615385,"frozenset({'trikatu', 'plectranthus vettiveroides', 'milk'})"
232,0.15384615384615385,"frozenset({'nei', 'plectranthus vettiveroides', 'milk'})"
233,0.15384615384615385,"frozenset({'trikatu', 'syzygium aromaticum', 'plectranthus vettiveroides'})"
234,0.15384615384615385,"frozenset({'syzygium aromaticum', 'plectranthus vettiveroides', 'nei'})"
