,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
13324,"frozenset({'honey', 'milk'})",frozenset({'nei'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13325,"frozenset({'honey', 'nei'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13328,"frozenset({'milk', 'cuminum cyminum'})",frozenset({'nei'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13329,"frozenset({'cuminum cyminum', 'nei'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13332,"frozenset({'milk', 'plectranthus vettiveroides'})",frozenset({'nei'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13333,"frozenset({'plectranthus vettiveroides', 'nei'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13336,"frozenset({'milk', 'abies spectabilis'})",frozenset({'nei'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13337,"frozenset({'abies spectabilis', 'nei'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13340,"frozenset({'trikatu', 'milk'})",frozenset({'nei'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13341,"frozenset({'trikatu', 'nei'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13344,"frozenset({'syzygium aromaticum', 'saccharum officinarum'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13346,"frozenset({'honey', 'syzygium aromaticum'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13348,"frozenset({'syzygium aromaticum', 'cuminum cyminum'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13350,"frozenset({'syzygium aromaticum', 'plectranthus vettiveroides'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13352,"frozenset({'syzygium aromaticum', 'abies spectabilis'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13354,"frozenset({'trikatu', 'syzygium aromaticum'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13356,"frozenset({'saccharum officinarum', 'myristica fragrans'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13358,"frozenset({'honey', 'saccharum officinarum'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13360,"frozenset({'plectranthus vettiveroides', 'saccharum officinarum'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13362,"frozenset({'trikatu', 'saccharum officinarum'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13364,"frozenset({'honey', 'myristica fragrans'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13366,"frozenset({'myristica fragrans', 'cuminum cyminum'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13368,"frozenset({'plectranthus vettiveroides', 'myristica fragrans'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13370,"frozenset({'myristica fragrans', 'abies spectabilis'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13372,"frozenset({'trikatu', 'myristica fragrans'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13374,"frozenset({'honey', 'cuminum cyminum'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13376,"frozenset({'honey', 'plectranthus vettiveroides'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13378,"frozenset({'trikatu', 'honey'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13380,"frozenset({'plectranthus vettiveroides', 'cuminum cyminum'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13382,"frozenset({'trikatu', 'cuminum cyminum'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13384,"frozenset({'plectranthus vettiveroides', 'abies spectabilis'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
13386,"frozenset({'trikatu', 'abies spectabilis'})",frozenset({'milk'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
45894,"frozenset({'carum copticum', 'glycyrrhiza glabra'})",frozenset({'mesua nagassarium'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
45895,"frozenset({'mesua nagassarium', 'glycyrrhiza glabra'})",frozenset({'carum copticum'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
45898,"frozenset({'costus speciosus', 'carum copticum'})",frozenset({'mesua nagassarium'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
45899,"frozenset({'costus speciosus', 'mesua nagassarium'})",frozenset({'carum copticum'}),0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,6.5,0.1301775147928994,inf,1.0
