,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
32,"frozenset({'solanum trilobatum', 'triphala'})",frozenset({'solanum surattense'}),0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
33,"frozenset({'triphala', 'solanum surattense'})",frozenset({'solanum trilobatum'}),0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
34,frozenset({'solanum trilobatum'}),"frozenset({'triphala', 'solanum surattense'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
35,frozenset({'solanum surattense'}),"frozenset({'solanum trilobatum', 'triphala'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
36,"frozenset({'triphala', 'trikatu', 'saccharum officinarum'})",frozenset({'alpinia galanga'}),0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
37,"frozenset({'alpinia galanga', 'triphala'})","frozenset({'trikatu', 'saccharum officinarum'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
38,"frozenset({'triphala', 'saccharum officinarum'})","frozenset({'alpinia galanga', 'trikatu'})",0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
39,"frozenset({'alpinia galanga', 'trikatu'})","frozenset({'triphala', 'saccharum officinarum'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
40,"frozenset({'trikatu', 'saccharum officinarum'})","frozenset({'alpinia galanga', 'triphala'})",0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
41,frozenset({'alpinia galanga'}),"frozenset({'triphala', 'trikatu', 'saccharum officinarum'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
42,"frozenset({'solanum trilobatum', 'alpinia galanga', 'trikatu'})",frozenset({'solanum surattense'}),0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
43,"frozenset({'solanum trilobatum', 'solanum surattense', 'trikatu'})",frozenset({'alpinia galanga'}),0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
44,"frozenset({'alpinia galanga', 'solanum surattense', 'trikatu'})",frozenset({'solanum trilobatum'}),0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
45,"frozenset({'solanum trilobatum', 'alpinia galanga'})","frozenset({'solanum surattense', 'trikatu'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
46,"frozenset({'solanum trilobatum', 'solanum surattense'})","frozenset({'alpinia galanga', 'trikatu'})",0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
47,"frozenset({'solanum trilobatum', 'trikatu'})","frozenset({'alpinia galanga', 'solanum surattense'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
48,"frozenset({'alpinia galanga', 'solanum surattense'})","frozenset({'solanum trilobatum', 'trikatu'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
49,"frozenset({'alpinia galanga', 'trikatu'})","frozenset({'solanum trilobatum', 'solanum surattense'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
50,"frozenset({'solanum surattense', 'trikatu'})","frozenset({'solanum trilobatum', 'alpinia galanga'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
51,frozenset({'solanum trilobatum'}),"frozenset({'alpinia galanga', 'solanum surattense', 'trikatu'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
52,frozenset({'alpinia galanga'}),"frozenset({'solanum trilobatum', 'solanum surattense', 'trikatu'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
53,frozenset({'solanum surattense'}),"frozenset({'solanum trilobatum', 'alpinia galanga', 'trikatu'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
54,"frozenset({'alpinia galanga', 'solanum trilobatum', 'triphala'})",frozenset({'solanum surattense'}),0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
55,"frozenset({'solanum trilobatum', 'triphala', 'solanum surattense'})",frozenset({'alpinia galanga'}),0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
56,"frozenset({'alpinia galanga', 'triphala', 'solanum surattense'})",frozenset({'solanum trilobatum'}),0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
57,"frozenset({'solanum trilobatum', 'triphala'})","frozenset({'alpinia galanga', 'solanum surattense'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
58,"frozenset({'alpinia galanga', 'triphala'})","frozenset({'solanum trilobatum', 'solanum surattense'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
59,"frozenset({'triphala', 'solanum surattense'})","frozenset({'solanum trilobatum', 'alpinia galanga'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
60,"frozenset({'solanum trilobatum', 'alpinia galanga'})","frozenset({'triphala', 'solanum surattense'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
61,"frozenset({'solanum trilobatum', 'solanum surattense'})","frozenset({'alpinia galanga', 'triphala'})",0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
62,"frozenset({'alpinia galanga', 'solanum surattense'})","frozenset({'solanum trilobatum', 'triphala'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
