,support,itemsets
42,0.2,"frozenset({'triphala', 'terminalia bellirica', 'trikatu'})"
36,0.12,"frozenset({'triphala', 'cyperus rotundus', 'costus speciosus'})"
37,0.12,"frozenset({'plectranthus vettiveroides', 'trikatu', 'costus speciosus'})"
38,0.12,"frozenset({'terminalia bellirica', 'trikatu', 'costus speciosus'})"
39,0.12,"frozenset({'triphala', 'terminalia bellirica', 'costus speciosus'})"
40,0.12,"frozenset({'triphala', 'trikatu', 'costus speciosus'})"
41,0.12,"frozenset({'myristica fragrans', 'glycyrrhiza glabra', 'trikatu'})"
